ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0022407	regulation of cell-cell adhesion	17/342	432/21351	0.000652104205901901	0.0371291832235395	0.0327660912669459	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000011256/ENSMUSG00000022018/ENSMUSG00000032035/ENSMUSG00000037944/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000006574/ENSMUSG00000000732/ENSMUSG00000074272/ENSMUSG00000007817/ENSMUSG00000069255/ENSMUSG00000027474/ENSMUSG00000029710/ENSMUSG00000014453/ENSMUSG00000068105	17
GO:0018212	peptidyl-tyrosine modification	14/342	319/21351	0.000679659966857501	0.0381027833727497	0.0336252825708448	ENSMUSG00000029082/ENSMUSG00000045038/ENSMUSG00000025089/ENSMUSG00000037224/ENSMUSG00000021365/ENSMUSG00000020717/ENSMUSG00000037104/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000014453/ENSMUSG00000029344/ENSMUSG00000031451/ENSMUSG00000021892	14
GO:0034121	regulation of toll-like receptor signaling pathway	6/342	68/21351	0.000767669561884243	0.0423467739615929	0.0373705570664585	ENSMUSG00000035900/ENSMUSG00000025017/ENSMUSG00000021356/ENSMUSG00000005312/ENSMUSG00000026883/ENSMUSG00000019768	6
GO:0062207	regulation of pattern recognition receptor signaling pathway	7/342	94/21351	0.000790542549904425	0.0423467739615929	0.0373705570664585	ENSMUSG00000035900/ENSMUSG00000025017/ENSMUSG00000021356/ENSMUSG00000005312/ENSMUSG00000020124/ENSMUSG00000026883/ENSMUSG00000019768	7
GO:0050900	leukocyte migration	15/342	362/21351	0.000797240819624413	0.0423467739615929	0.0373705570664585	ENSMUSG00000029082/ENSMUSG00000037944/ENSMUSG00000017631/ENSMUSG00000020717/ENSMUSG00000048163/ENSMUSG00000025314/ENSMUSG00000020272/ENSMUSG00000068015/ENSMUSG00000039115/ENSMUSG00000059456/ENSMUSG00000050350/ENSMUSG00000039145/ENSMUSG00000020702/ENSMUSG00000032380/ENSMUSG00000031451	15
GO:0006874	cellular calcium ion homeostasis	18/342	481/21351	0.000816457769653212	0.0423467739615929	0.0373705570664585	ENSMUSG00000045281/ENSMUSG00000026278/ENSMUSG00000021070/ENSMUSG00000037944/ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000024673/ENSMUSG00000045038/ENSMUSG00000036622/ENSMUSG00000022416/ENSMUSG00000030724/ENSMUSG00000022840/ENSMUSG00000059456/ENSMUSG00000050350/ENSMUSG00000020702/ENSMUSG00000026463/ENSMUSG00000019768/ENSMUSG00000052889	18
GO:0002690	positive regulation of leukocyte chemotaxis	7/342	95/21351	0.000841916304256269	0.0423467739615929	0.0373705570664585	ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000039145/ENSMUSG00000020702/ENSMUSG00000032380/ENSMUSG00000031451	7
GO:0018209	peptidyl-serine modification	15/342	364/21351	0.000842901897705729	0.0423467739615929	0.0373705570664585	ENSMUSG00000022103/ENSMUSG00000031668/ENSMUSG00000042978/ENSMUSG00000028121/ENSMUSG00000021070/ENSMUSG00000038967/ENSMUSG00000045038/ENSMUSG00000021701/ENSMUSG00000038349/ENSMUSG00000057897/ENSMUSG00000039145/ENSMUSG00000026463/ENSMUSG00000031451/ENSMUSG00000052889/ENSMUSG00000042064	15
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	4/342	27/21351	0.000848329994290966	0.0423467739615929	0.0373705570664585	ENSMUSG00000026883/ENSMUSG00000037224/ENSMUSG00000037104/ENSMUSG00000025314	4
GO:0061099	negative regulation of protein tyrosine kinase activity	4/342	27/21351	0.000848329994290966	0.0423467739615929	0.0373705570664585	ENSMUSG00000037224/ENSMUSG00000037104/ENSMUSG00000069255/ENSMUSG00000021892	4
GO:0007162	negative regulation of cell adhesion	13/342	293/21351	0.000947748863803115	0.0461243956765427	0.0407042662175278	ENSMUSG00000017009/ENSMUSG00000032702/ENSMUSG00000029554/ENSMUSG00000022018/ENSMUSG00000030123/ENSMUSG00000074238/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000074785/ENSMUSG00000069255/ENSMUSG00000027474/ENSMUSG00000032087	13
GO:2001235	positive regulation of apoptotic signaling pathway	9/342	156/21351	0.000949322084451345	0.0461243956765427	0.0407042662175278	ENSMUSG00000026278/ENSMUSG00000031668/ENSMUSG00000026883/ENSMUSG00000040093/ENSMUSG00000004637/ENSMUSG00000028211/ENSMUSG00000038612/ENSMUSG00000057897/ENSMUSG00000022329	9
GO:0050920	regulation of chemotaxis	11/342	224/21351	0.00102404405355228	0.0491002175150594	0.0433303958947676	ENSMUSG00000025020/ENSMUSG00000029082/ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000050350/ENSMUSG00000039145/ENSMUSG00000020702/ENSMUSG00000032380/ENSMUSG00000045136/ENSMUSG00000031451	11
GO:0007204	positive regulation of cytosolic calcium ion concentration	14/342	334/21351	0.00105818321700324	0.0500781771786989	0.0441934344216666	ENSMUSG00000045281/ENSMUSG00000021070/ENSMUSG00000037944/ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000024673/ENSMUSG00000045038/ENSMUSG00000022416/ENSMUSG00000030724/ENSMUSG00000022840/ENSMUSG00000059456/ENSMUSG00000050350/ENSMUSG00000020702/ENSMUSG00000019768	14
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	12/342	261/21351	0.00108743192862612	0.0503645342667581	0.0444461413671922	ENSMUSG00000029082/ENSMUSG00000045038/ENSMUSG00000025089/ENSMUSG00000037224/ENSMUSG00000021365/ENSMUSG00000020717/ENSMUSG00000037104/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000031451/ENSMUSG00000021892	12
GO:0045765	regulation of angiogenesis	13/342	298/21351	0.0011051002019924	0.0503645342667581	0.0444461413671922	ENSMUSG00000037754/ENSMUSG00000022018/ENSMUSG00000032035/ENSMUSG00000026883/ENSMUSG00000016933/ENSMUSG00000030123/ENSMUSG00000021701/ENSMUSG00000039936/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000053477/ENSMUSG00000026463/ENSMUSG00000052889	13
GO:1901185	negative regulation of ERBB signaling pathway	4/342	29/21351	0.00111951901086921	0.0503645342667581	0.0444461413671922	ENSMUSG00000026883/ENSMUSG00000037224/ENSMUSG00000037104/ENSMUSG00000025314	4
GO:1902235	regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	4/342	29/21351	0.00111951901086921	0.0503645342667581	0.0444461413671922	ENSMUSG00000024807/ENSMUSG00000007659/ENSMUSG00000026278/ENSMUSG00000031668	4
GO:0002695	negative regulation of leukocyte activation	10/342	193/21351	0.00114798767260547	0.0510154521826139	0.0450205691888282	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000026288/ENSMUSG00000017631/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000069255/ENSMUSG00000030798/ENSMUSG00000014453	10
GO:0055074	calcium ion homeostasis	18/342	497/21351	0.00118127146807593	0.0512485047546038	0.0452262354917427	ENSMUSG00000045281/ENSMUSG00000026278/ENSMUSG00000021070/ENSMUSG00000037944/ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000024673/ENSMUSG00000045038/ENSMUSG00000036622/ENSMUSG00000022416/ENSMUSG00000030724/ENSMUSG00000022840/ENSMUSG00000059456/ENSMUSG00000050350/ENSMUSG00000020702/ENSMUSG00000026463/ENSMUSG00000019768/ENSMUSG00000052889	18
GO:0043547	positive regulation of GTPase activity	11/342	228/21351	0.00118135960466156	0.0512485047546038	0.0452262354917427	ENSMUSG00000034312/ENSMUSG00000037533/ENSMUSG00000028121/ENSMUSG00000037944/ENSMUSG00000017631/ENSMUSG00000030047/ENSMUSG00000021365/ENSMUSG00000038807/ENSMUSG00000059456/ENSMUSG00000030583/ENSMUSG00000020702	11
GO:1901342	regulation of vasculature development	13/342	302/21351	0.00124618610131506	0.0534247312140246	0.0471467311395358	ENSMUSG00000037754/ENSMUSG00000022018/ENSMUSG00000032035/ENSMUSG00000026883/ENSMUSG00000016933/ENSMUSG00000030123/ENSMUSG00000021701/ENSMUSG00000039936/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000053477/ENSMUSG00000026463/ENSMUSG00000052889	13
GO:0061097	regulation of protein tyrosine kinase activity	6/342	76/21351	0.0013780913029863	0.0583926128846753	0.0515308314641756	ENSMUSG00000037224/ENSMUSG00000021365/ENSMUSG00000037104/ENSMUSG00000069255/ENSMUSG00000031451/ENSMUSG00000021892	6
GO:0043276	anoikis	4/342	31/21351	0.0014462756720501	0.0605773396431098	0.0534588285313133	ENSMUSG00000007659/ENSMUSG00000040093/ENSMUSG00000038612/ENSMUSG00000032380	4
GO:0070307	lens fiber cell development	3/342	15/21351	0.00160658503039602	0.0665272255768535	0.0587095366968882	ENSMUSG00000032187/ENSMUSG00000028328/ENSMUSG00000032556	3
GO:0051251	positive regulation of lymphocyte activation	14/342	351/21351	0.00168738530390028	0.069088000532726	0.0609693921160893	ENSMUSG00000075370/ENSMUSG00000026288/ENSMUSG00000029082/ENSMUSG00000037944/ENSMUSG00000022471/ENSMUSG00000020167/ENSMUSG00000037104/ENSMUSG00000006574/ENSMUSG00000000732/ENSMUSG00000074272/ENSMUSG00000007817/ENSMUSG00000029710/ENSMUSG00000068105/ENSMUSG00000031451	14
GO:1903037	regulation of leukocyte cell-cell adhesion	13/342	314/21351	0.00176237846294027	0.0697515854772311	0.0615549984496334	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000032035/ENSMUSG00000037944/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000006574/ENSMUSG00000000732/ENSMUSG00000074272/ENSMUSG00000007817/ENSMUSG00000069255/ENSMUSG00000029710/ENSMUSG00000068105	13
GO:0050848	regulation of calcium-mediated signaling	6/342	80/21351	0.0017959754743185	0.0697515854772311	0.0615549984496334	ENSMUSG00000029082/ENSMUSG00000038967/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000030577/ENSMUSG00000026463	6
GO:0010594	regulation of endothelial cell migration	9/342	171/21351	0.00179929995468159	0.0697515854772311	0.0615549984496334	ENSMUSG00000022018/ENSMUSG00000032035/ENSMUSG00000026883/ENSMUSG00000016933/ENSMUSG00000021701/ENSMUSG00000039936/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000026463	9
GO:0046631	alpha-beta T cell activation	9/342	171/21351	0.00179929995468159	0.0697515854772311	0.0615549984496334	ENSMUSG00000051506/ENSMUSG00000021356/ENSMUSG00000037944/ENSMUSG00000015314/ENSMUSG00000000782/ENSMUSG00000037104/ENSMUSG00000074272/ENSMUSG00000050350/ENSMUSG00000030067	9
GO:2001242	regulation of intrinsic apoptotic signaling pathway	9/342	171/21351	0.00179929995468159	0.0697515854772311	0.0615549984496334	ENSMUSG00000024807/ENSMUSG00000007659/ENSMUSG00000026278/ENSMUSG00000027246/ENSMUSG00000031668/ENSMUSG00000005312/ENSMUSG00000021070/ENSMUSG00000038612/ENSMUSG00000032380	9
GO:0002335	mature B cell differentiation	4/342	33/21351	0.00183419166052463	0.0700079991750242	0.0617812806862612	ENSMUSG00000032053/ENSMUSG00000030724/ENSMUSG00000028217/ENSMUSG00000059456	4
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	5/342	55/21351	0.00184874456536183	0.0700079991750242	0.0617812806862612	ENSMUSG00000037224/ENSMUSG00000020717/ENSMUSG00000037104/ENSMUSG00000069255/ENSMUSG00000021892	5
GO:0018108	peptidyl-tyrosine phosphorylation	13/342	316/21351	0.00186354992315515	0.0700079991750242	0.0617812806862612	ENSMUSG00000029082/ENSMUSG00000045038/ENSMUSG00000025089/ENSMUSG00000037224/ENSMUSG00000021365/ENSMUSG00000020717/ENSMUSG00000037104/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000014453/ENSMUSG00000031451/ENSMUSG00000021892	13
GO:0050864	regulation of B cell activation	10/342	207/21351	0.00193324765951762	0.0708909809444612	0.0625605022778118	ENSMUSG00000075370/ENSMUSG00000026288/ENSMUSG00000029082/ENSMUSG00000020167/ENSMUSG00000030724/ENSMUSG00000018168/ENSMUSG00000024353/ENSMUSG00000030577/ENSMUSG00000014453/ENSMUSG00000068105	10
GO:0060766	negative regulation of androgen receptor signaling pathway	3/342	16/21351	0.00195400588130535	0.0708909809444612	0.0625605022778118	ENSMUSG00000032187/ENSMUSG00000032744/ENSMUSG00000029478	3
GO:0071498	cellular response to fluid shear stress	3/342	16/21351	0.00195400588130535	0.0708909809444612	0.0625605022778118	ENSMUSG00000022353/ENSMUSG00000037104/ENSMUSG00000059456	3
GO:0071675	regulation of mononuclear cell migration	7/342	110/21351	0.00197852827743063	0.0708909809444612	0.0625605022778118	ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000020272/ENSMUSG00000068015/ENSMUSG00000059456/ENSMUSG00000020702/ENSMUSG00000031451	7
GO:0002285	lymphocyte activation involved in immune response	10/342	208/21351	0.00200277080715439	0.0708909809444612	0.0625605022778118	ENSMUSG00000032053/ENSMUSG00000021356/ENSMUSG00000037944/ENSMUSG00000015314/ENSMUSG00000030724/ENSMUSG00000037104/ENSMUSG00000028217/ENSMUSG00000000732/ENSMUSG00000059456/ENSMUSG00000030067	10
GO:0071622	regulation of granulocyte chemotaxis	5/342	56/21351	0.00200377909914366	0.0708909809444612	0.0625605022778118	ENSMUSG00000029082/ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000039145/ENSMUSG00000032380	5
GO:0090022	regulation of neutrophil chemotaxis	4/342	34/21351	0.0020528147604631	0.0719274710300724	0.0634751932511616	ENSMUSG00000029082/ENSMUSG00000037944/ENSMUSG00000039145/ENSMUSG00000032380	4
GO:0045785	positive regulation of cell adhesion	16/342	442/21351	0.00219008339358697	0.0755013004388365	0.0666290579584741	ENSMUSG00000017009/ENSMUSG00000011256/ENSMUSG00000032035/ENSMUSG00000037944/ENSMUSG00000045038/ENSMUSG00000021365/ENSMUSG00000037104/ENSMUSG00000006574/ENSMUSG00000031785/ENSMUSG00000000732/ENSMUSG00000074272/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000007817/ENSMUSG00000029710/ENSMUSG00000068105	16
GO:0050863	regulation of T cell activation	13/342	322/21351	0.00219625078115167	0.0755013004388365	0.0666290579584741	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000037944/ENSMUSG00000000782/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000006574/ENSMUSG00000000732/ENSMUSG00000074272/ENSMUSG00000007817/ENSMUSG00000069255/ENSMUSG00000029710/ENSMUSG00000068105	13
GO:0032956	regulation of actin cytoskeleton organization	14/342	365/21351	0.00241555067139076	0.082264174266803	0.0725972188991517	ENSMUSG00000017009/ENSMUSG00000032702/ENSMUSG00000022353/ENSMUSG00000022018/ENSMUSG00000029082/ENSMUSG00000030766/ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000020717/ENSMUSG00000074238/ENSMUSG00000028328/ENSMUSG00000059456/ENSMUSG00000028745/ENSMUSG00000042064	14
GO:0050866	negative regulation of cell activation	10/342	214/21351	0.00246345355699146	0.0829232969872434	0.0731788873695848	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000026288/ENSMUSG00000017631/ENSMUSG00000037104/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000069255/ENSMUSG00000030798/ENSMUSG00000014453	10
GO:0035924	cellular response to vascular endothelial growth factor stimulus	5/342	59/21351	0.00252586911298979	0.0829232969872434	0.0731788873695848	ENSMUSG00000026883/ENSMUSG00000059895/ENSMUSG00000039936/ENSMUSG00000053477/ENSMUSG00000026463	5
GO:0060292	long-term synaptic depression	4/342	36/21351	0.00254280159707648	0.0829232969872434	0.0731788873695848	ENSMUSG00000007659/ENSMUSG00000029093/ENSMUSG00000021701/ENSMUSG00000059456	4
GO:0061384	heart trabecula morphogenesis	4/342	36/21351	0.00254280159707648	0.0829232969872434	0.0731788873695848	ENSMUSG00000032187/ENSMUSG00000075254/ENSMUSG00000029287/ENSMUSG00000027474	4
GO:0070588	calcium ion transmembrane transport	12/342	289/21351	0.00255186010713163	0.0829232969872434	0.0731788873695848	ENSMUSG00000005312/ENSMUSG00000016933/ENSMUSG00000030287/ENSMUSG00000020882/ENSMUSG00000045038/ENSMUSG00000030724/ENSMUSG00000020577/ENSMUSG00000024065/ENSMUSG00000059456/ENSMUSG00000026407/ENSMUSG00000026463/ENSMUSG00000031451	12
GO:0042326	negative regulation of phosphorylation	15/342	408/21351	0.00257217420017433	0.0829232969872434	0.0731788873695848	ENSMUSG00000110195/ENSMUSG00000022103/ENSMUSG00000024544/ENSMUSG00000021070/ENSMUSG00000026883/ENSMUSG00000037224/ENSMUSG00000020717/ENSMUSG00000075254/ENSMUSG00000037104/ENSMUSG00000006574/ENSMUSG00000074272/ENSMUSG00000025314/ENSMUSG00000069255/ENSMUSG00000090223/ENSMUSG00000021892	15
GO:0001837	epithelial to mesenchymal transition	8/342	147/21351	0.0025941975457041	0.0829232969872434	0.0731788873695848	ENSMUSG00000040732/ENSMUSG00000032744/ENSMUSG00000024544/ENSMUSG00000027246/ENSMUSG00000022018/ENSMUSG00000035403/ENSMUSG00000026883/ENSMUSG00000029287	8
GO:0008154	actin polymerization or depolymerization	10/342	216/21351	0.00263463392984915	0.0830883888422094	0.0733245790955427	ENSMUSG00000032702/ENSMUSG00000022353/ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000020717/ENSMUSG00000074238/ENSMUSG00000028328/ENSMUSG00000051586/ENSMUSG00000059456/ENSMUSG00000028745	10
GO:0007266	Rho protein signal transduction	9/342	181/21351	0.00264496517719437	0.0830883888422094	0.0733245790955427	ENSMUSG00000032702/ENSMUSG00000009621/ENSMUSG00000045281/ENSMUSG00000055926/ENSMUSG00000017631/ENSMUSG00000020717/ENSMUSG00000075254/ENSMUSG00000031785/ENSMUSG00000050350	9
GO:0003231	cardiac ventricle development	8/342	148/21351	0.0027051799402026	0.0842536384794723	0.074352898941241	ENSMUSG00000032187/ENSMUSG00000022587/ENSMUSG00000032744/ENSMUSG00000110195/ENSMUSG00000025231/ENSMUSG00000075254/ENSMUSG00000029287/ENSMUSG00000027474	8
GO:0003281	ventricular septum development	6/342	87/21351	0.00274989282822888	0.0849204192039494	0.0749413255150689	ENSMUSG00000032187/ENSMUSG00000032744/ENSMUSG00000110195/ENSMUSG00000025231/ENSMUSG00000075254/ENSMUSG00000029287	6
GO:0034695	response to prostaglandin E	3/342	18/21351	0.00278055515259809	0.0851457392946842	0.0751401679892716	ENSMUSG00000037944/ENSMUSG00000045038/ENSMUSG00000029287	3
GO:0032874	positive regulation of stress-activated MAPK cascade	7/342	117/21351	0.00280521901978162	0.0851851509007018	0.0751749482932706	ENSMUSG00000026883/ENSMUSG00000040183/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000060548/ENSMUSG00000022329	7
GO:0030595	leukocyte chemotaxis	10/342	219/21351	0.0029091404444897	0.0868926867190203	0.0766818296627786	ENSMUSG00000029082/ENSMUSG00000037944/ENSMUSG00000025314/ENSMUSG00000039115/ENSMUSG00000059456/ENSMUSG00000050350/ENSMUSG00000039145/ENSMUSG00000020702/ENSMUSG00000032380/ENSMUSG00000031451	10
GO:0071560	cellular response to transforming growth factor beta stimulus	10/342	219/21351	0.0029091404444897	0.0868926867190203	0.0766818296627786	ENSMUSG00000024544/ENSMUSG00000020124/ENSMUSG00000024431/ENSMUSG00000040488/ENSMUSG00000090958/ENSMUSG00000004637/ENSMUSG00000029287/ENSMUSG00000007817/ENSMUSG00000069255/ENSMUSG00000036040	10
GO:0002687	positive regulation of leukocyte migration	8/342	150/21351	0.00293825102746938	0.0870486727162472	0.0768194855705515	ENSMUSG00000037944/ENSMUSG00000020717/ENSMUSG00000025314/ENSMUSG00000059456/ENSMUSG00000039145/ENSMUSG00000020702/ENSMUSG00000032380/ENSMUSG00000031451	8
GO:0050672	negative regulation of lymphocyte proliferation	6/342	89/21351	0.003081526710126	0.0899078860346441	0.0793427095256334	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000026288/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000014453	6
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	7/342	119/21351	0.00308410695782945	0.0899078860346441	0.0793427095256334	ENSMUSG00000026883/ENSMUSG00000040183/ENSMUSG00000074272/ENSMUSG00000059456/ENSMUSG00000069255/ENSMUSG00000060548/ENSMUSG00000022329	7
GO:0003018	vascular process in circulatory system	10/342	222/21351	0.00320602830636751	0.0914656799667394	0.0807174453458862	ENSMUSG00000110195/ENSMUSG00000038587/ENSMUSG00000024431/ENSMUSG00000021070/ENSMUSG00000017631/ENSMUSG00000001918/ENSMUSG00000059895/ENSMUSG00000029287/ENSMUSG00000074272/ENSMUSG00000025314	10
GO:0043534	blood vessel endothelial cell migration	7/342	120/21351	0.0032312597492245	0.0914656799667394	0.0807174453458862	ENSMUSG00000022018/ENSMUSG00000032035/ENSMUSG00000016933/ENSMUSG00000021701/ENSMUSG00000059456/ENSMUSG00000029710/ENSMUSG00000026463	7
GO:0032945	negative regulation of mononuclear cell proliferation	6/342	90/21351	0.00325811702146815	0.0914656799667394	0.0807174453458862	ENSMUSG00000017009/ENSMUSG00000029554/ENSMUSG00000026288/ENSMUSG00000090958/ENSMUSG00000074272/ENSMUSG00000014453	6
GO:0032011	ARF protein signal transduction	3/342	19/21351	0.0032630456629188	0.0914656799667394	0.0807174453458862	ENSMUSG00000034312/ENSMUSG00000018008/ENSMUSG00000017132	3
GO:0032012	regulation of ARF protein signal transduction	3/342	19/21351	0.0032630456629188	0.0914656799667394	0.0807174453458862	ENSMUSG00000034312/ENSMUSG00000018008/ENSMUSG00000017132	3
GO:0071559	response to transforming growth factor beta	10/342	223/21351	0.0033101823700386	0.0915655954687372	0.0808056196652008	ENSMUSG00000024544/ENSMUSG00000020124/ENSMUSG00000024431/ENSMUSG00000040488/ENSMUSG00000090958/ENSMUSG00000004637/ENSMUSG00000029287/ENSMUSG00000007817/ENSMUSG00000069255/ENSMUSG00000036040	10
GO:0097530	granulocyte migration	8/342	153/21351	0.0033168656975503	0.0915655954687372	0.0808056196652008	ENSMUSG00000029082/ENSMUSG00000037944/ENSMUSG00000020717/ENSMUSG00000025314/ENSMUSG00000039115/ENSMUSG00000039145/ENSMUSG00000020702/ENSMUSG00000032380	8
GO:0030521	androgen receptor signaling pathway	4/342	39/21351	0.00341963755474767	0.0936929266879738	0.0826829658073142	ENSMUSG00000032187/ENSMUSG00000032744/ENSMUSG00000029478/ENSMUSG00000007817	4
GO:0030041	actin filament polymerization	9/342	189/21351	0.00352599168310867	0.0955966915125467	0.0843630170925039	ENSMUSG00000032702/ENSMUSG00000022353/ENSMUSG00000055926/ENSMUSG00000045038/ENSMUSG00000020717/ENSMUSG00000074238/ENSMUSG00000028328/ENSMUSG00000059456/ENSMUSG00000028745	9
