ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0009101	glycoprotein biosynthetic process	9/261	275/21351	0.00694714122551533	0.228236743767345	0.210607058010023	ENSMUSG00000034612/ENSMUSG00000033557/ENSMUSG00000042460/ENSMUSG00000043067/ENSMUSG00000042428/ENSMUSG00000038843/ENSMUSG00000034353/ENSMUSG00000000420/ENSMUSG00000056091	9
BP	GO:0007266	Rho protein signal transduction	7/261	181/21351	0.00700078119434742	0.228236743767345	0.210607058010023	ENSMUSG00000043811/ENSMUSG00000009621/ENSMUSG00000041977/ENSMUSG00000016028/ENSMUSG00000039713/ENSMUSG00000001507/ENSMUSG00000020580	7
BP	GO:0030218	erythrocyte differentiation	6/261	138/21351	0.00708192038509465	0.228236743767345	0.210607058010023	ENSMUSG00000006705/ENSMUSG00000024789/ENSMUSG00000006574/ENSMUSG00000020167/ENSMUSG00000018501/ENSMUSG00000035011	6
BP	GO:0043502	regulation of muscle adaptation	5/261	98/21351	0.00709364418742654	0.228236743767345	0.210607058010023	ENSMUSG00000038518/ENSMUSG00000057530/ENSMUSG00000020580/ENSMUSG00000005124/ENSMUSG00000009555	5
BP	GO:0110053	regulation of actin filament organization	9/261	277/21351	0.007269595758099	0.228236743767345	0.210607058010023	ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000027665/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000020580/ENSMUSG00000031827/ENSMUSG00000017009/ENSMUSG00000045038	9
BP	GO:0016311	dephosphorylation	11/261	380/21351	0.00735808578507148	0.228236743767345	0.210607058010023	ENSMUSG00000021096/ENSMUSG00000052144/ENSMUSG00000059895/ENSMUSG00000024789/ENSMUSG00000043460/ENSMUSG00000031506/ENSMUSG00000023764/ENSMUSG00000020580/ENSMUSG00000003068/ENSMUSG00000069255/ENSMUSG00000014592	11
BP	GO:0051893	regulation of focal adhesion assembly	4/261	63/21351	0.00739225054843929	0.228236743767345	0.210607058010023	ENSMUSG00000006386/ENSMUSG00000040690/ENSMUSG00000017009/ENSMUSG00000069255	4
BP	GO:0090109	regulation of cell-substrate junction assembly	4/261	63/21351	0.00739225054843929	0.228236743767345	0.210607058010023	ENSMUSG00000006386/ENSMUSG00000040690/ENSMUSG00000017009/ENSMUSG00000069255	4
BP	GO:0018345	protein palmitoylation	3/261	33/21351	0.00751575040620083	0.228236743767345	0.210607058010023	ENSMUSG00000060166/ENSMUSG00000037375/ENSMUSG00000052363	3
BP	GO:0032353	negative regulation of hormone biosynthetic process	2/261	11/21351	0.00761281884975278	0.228236743767345	0.210607058010023	ENSMUSG00000034656/ENSMUSG00000028163	2
BP	GO:1902959	regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process	2/261	11/21351	0.00761281884975278	0.228236743767345	0.210607058010023	ENSMUSG00000024381/ENSMUSG00000020580	2
BP	GO:2000786	positive regulation of autophagosome assembly	2/261	11/21351	0.00761281884975278	0.228236743767345	0.210607058010023	ENSMUSG00000037062/ENSMUSG00000040412	2
BP	GO:1902017	regulation of cilium assembly	4/261	64/21351	0.00781088740809179	0.231923272271033	0.214008828073932	ENSMUSG00000096054/ENSMUSG00000059248/ENSMUSG00000046985/ENSMUSG00000040860	4
BP	GO:0030510	regulation of BMP signaling pathway	5/261	101/21351	0.00803456725693089	0.23574049771727	0.217531199659343	ENSMUSG00000027660/ENSMUSG00000021096/ENSMUSG00000030732/ENSMUSG00000001507/ENSMUSG00000024563	5
BP	GO:0035640	exploration behavior	3/261	34/21351	0.00816969209373055	0.23574049771727	0.217531199659343	ENSMUSG00000001507/ENSMUSG00000035000/ENSMUSG00000045038	3
BP	GO:0061157	mRNA destabilization	3/261	34/21351	0.00816969209373055	0.23574049771727	0.217531199659343	ENSMUSG00000039652/ENSMUSG00000020580/ENSMUSG00000078485	3
BP	GO:0050994	regulation of lipid catabolic process	4/261	65/21351	0.0082448101533242	0.23574049771727	0.217531199659343	ENSMUSG00000040564/ENSMUSG00000030527/ENSMUSG00000042010/ENSMUSG00000045038	4
BP	GO:0003300	cardiac muscle hypertrophy	5/261	103/21351	0.00870793345532905	0.241200174432883	0.222569154687011	ENSMUSG00000038518/ENSMUSG00000057530/ENSMUSG00000020580/ENSMUSG00000005124/ENSMUSG00000009555	5
BP	GO:0071456	cellular response to hypoxia	5/261	103/21351	0.00870793345532905	0.241200174432883	0.222569154687011	ENSMUSG00000001441/ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000028759/ENSMUSG00000045038	5
BP	GO:0017148	negative regulation of translation	6/261	145/21351	0.0089334028607705	0.241200174432883	0.222569154687011	ENSMUSG00000026254/ENSMUSG00000039652/ENSMUSG00000020580/ENSMUSG00000078485/ENSMUSG00000037992/ENSMUSG00000028156	6
BP	GO:0098659	inorganic cation import across plasma membrane	5/261	104/21351	0.00905882422962142	0.241200174432883	0.222569154687011	ENSMUSG00000044708/ENSMUSG00000028542/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031766	5
BP	GO:0099587	inorganic ion import across plasma membrane	5/261	104/21351	0.00905882422962142	0.241200174432883	0.222569154687011	ENSMUSG00000044708/ENSMUSG00000028542/ENSMUSG00000032412/ENSMUSG00000040907/ENSMUSG00000031766	5
BP	GO:0032351	negative regulation of hormone metabolic process	2/261	12/21351	0.00906215665397367	0.241200174432883	0.222569154687011	ENSMUSG00000034656/ENSMUSG00000028163	2
BP	GO:0045348	positive regulation of MHC class II biosynthetic process	2/261	12/21351	0.00906215665397367	0.241200174432883	0.222569154687011	ENSMUSG00000024789/ENSMUSG00000048895	2
BP	GO:1905245	regulation of aspartic-type peptidase activity	2/261	12/21351	0.00906215665397367	0.241200174432883	0.222569154687011	ENSMUSG00000024381/ENSMUSG00000020580	2
BP	GO:0030217	T cell differentiation	9/261	288/21351	0.00925246138027076	0.241200174432883	0.222569154687011	ENSMUSG00000038855/ENSMUSG00000006705/ENSMUSG00000020167/ENSMUSG00000041235/ENSMUSG00000034686/ENSMUSG00000018501/ENSMUSG00000033767/ENSMUSG00000037992/ENSMUSG00000003068	9
BP	GO:0008064	regulation of actin polymerization or depolymerization	7/261	191/21351	0.00927191577785047	0.241200174432883	0.222569154687011	ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000027665/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000031827/ENSMUSG00000045038	7
BP	GO:0043543	protein acylation	8/261	239/21351	0.0093908595508287	0.241200174432883	0.222569154687011	ENSMUSG00000021096/ENSMUSG00000036282/ENSMUSG00000020167/ENSMUSG00000039068/ENSMUSG00000060166/ENSMUSG00000037375/ENSMUSG00000052363/ENSMUSG00000004789	8
BP	GO:0007015	actin filament organization	12/261	448/21351	0.00941650105860735	0.241200174432883	0.222569154687011	ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000027665/ENSMUSG00000074570/ENSMUSG00000069662/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000020580/ENSMUSG00000031827/ENSMUSG00000017009/ENSMUSG00000045038/ENSMUSG00000030498	12
BP	GO:0070482	response to oxygen levels	9/261	289/21351	0.00945117263807606	0.241200174432883	0.222569154687011	ENSMUSG00000006386/ENSMUSG00000057530/ENSMUSG00000001441/ENSMUSG00000035000/ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000078485/ENSMUSG00000028759/ENSMUSG00000045038	9
BP	GO:0150116	regulation of cell-substrate junction organization	4/261	68/21351	0.00964044610452723	0.244013914514591	0.22516555310574	ENSMUSG00000006386/ENSMUSG00000040690/ENSMUSG00000017009/ENSMUSG00000069255	4
BP	GO:0006813	potassium ion transport	8/261	241/21351	0.00984366804703688	0.24713208885569	0.228042870375086	ENSMUSG00000044708/ENSMUSG00000054342/ENSMUSG00000050138/ENSMUSG00000032412/ENSMUSG00000024381/ENSMUSG00000040907/ENSMUSG00000031766/ENSMUSG00000050556	8
BP	GO:0030832	regulation of actin filament length	7/261	194/21351	0.0100478368639147	0.248538663640589	0.229340797134945	ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000027665/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000031827/ENSMUSG00000045038	7
BP	GO:0046578	regulation of Ras protein signal transduction	8/261	242/21351	0.010076071322677	0.248538663640589	0.229340797134945	ENSMUSG00000038855/ENSMUSG00000026594/ENSMUSG00000043811/ENSMUSG00000009621/ENSMUSG00000039713/ENSMUSG00000001507/ENSMUSG00000004952/ENSMUSG00000040479	8
BP	GO:0014897	striated muscle hypertrophy	5/261	107/21351	0.0101698214277503	0.248538663640589	0.229340797134945	ENSMUSG00000038518/ENSMUSG00000057530/ENSMUSG00000020580/ENSMUSG00000005124/ENSMUSG00000009555	5
BP	GO:0050779	RNA destabilization	3/261	37/21351	0.0103275689109713	0.248538663640589	0.229340797134945	ENSMUSG00000039652/ENSMUSG00000020580/ENSMUSG00000078485	3
BP	GO:0034101	erythrocyte homeostasis	6/261	150/21351	0.0104521577892424	0.248538663640589	0.229340797134945	ENSMUSG00000006705/ENSMUSG00000024789/ENSMUSG00000006574/ENSMUSG00000020167/ENSMUSG00000018501/ENSMUSG00000035011	6
BP	GO:0048638	regulation of developmental growth	11/261	400/21351	0.0105548526564211	0.248538663640589	0.229340797134945	ENSMUSG00000038518/ENSMUSG00000033174/ENSMUSG00000020027/ENSMUSG00000043811/ENSMUSG00000037062/ENSMUSG00000041235/ENSMUSG00000027665/ENSMUSG00000018501/ENSMUSG00000042010/ENSMUSG00000005124/ENSMUSG00000048895	11
BP	GO:0006098	pentose-phosphate shunt	2/261	13/21351	0.0106240620468127	0.248538663640589	0.229340797134945	ENSMUSG00000031807/ENSMUSG00000016194	2
BP	GO:0021548	pons development	2/261	13/21351	0.0106240620468127	0.248538663640589	0.229340797134945	ENSMUSG00000034656/ENSMUSG00000048895	2
BP	GO:0044090	positive regulation of vacuole organization	2/261	13/21351	0.0106240620468127	0.248538663640589	0.229340797134945	ENSMUSG00000037062/ENSMUSG00000040412	2
BP	GO:0072659	protein localization to plasma membrane	9/261	295/21351	0.0107120016442323	0.24871173742398	0.229500502183908	ENSMUSG00000006574/ENSMUSG00000007659/ENSMUSG00000032412/ENSMUSG00000001507/ENSMUSG00000034353/ENSMUSG00000020580/ENSMUSG00000020903/ENSMUSG00000001763/ENSMUSG00000050556	9
BP	GO:0008344	adult locomotory behavior	5/261	109/21351	0.0109603072582447	0.250706880099702	0.231341534098	ENSMUSG00000044708/ENSMUSG00000034656/ENSMUSG00000041235/ENSMUSG00000040907/ENSMUSG00000012819	5
BP	GO:0014896	muscle hypertrophy	5/261	109/21351	0.0109603072582447	0.250706880099702	0.231341534098	ENSMUSG00000038518/ENSMUSG00000057530/ENSMUSG00000020580/ENSMUSG00000005124/ENSMUSG00000009555	5
BP	GO:0030521	androgen receptor signaling pathway	3/261	39/21351	0.0119324600874753	0.262960852694604	0.242648973358431	ENSMUSG00000025423/ENSMUSG00000018501/ENSMUSG00000035011	3
BP	GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	3/261	39/21351	0.0119324600874753	0.262960852694604	0.242648973358431	ENSMUSG00000025423/ENSMUSG00000018501/ENSMUSG00000035011	3
BP	GO:0048736	appendage development	7/261	201/21351	0.0120411242106645	0.262960852694604	0.242648973358431	ENSMUSG00000034612/ENSMUSG00000041235/ENSMUSG00000057530/ENSMUSG00000027763/ENSMUSG00000037992/ENSMUSG00000034161/ENSMUSG00000027111	7
BP	GO:0050870	positive regulation of T cell activation	7/261	201/21351	0.0120411242106645	0.262960852694604	0.242648973358431	ENSMUSG00000038855/ENSMUSG00000006574/ENSMUSG00000000791/ENSMUSG00000035000/ENSMUSG00000068220/ENSMUSG00000037992/ENSMUSG00000052085	7
BP	GO:0060173	limb development	7/261	201/21351	0.0120411242106645	0.262960852694604	0.242648973358431	ENSMUSG00000034612/ENSMUSG00000041235/ENSMUSG00000057530/ENSMUSG00000027763/ENSMUSG00000037992/ENSMUSG00000034161/ENSMUSG00000027111	7
BP	GO:0001843	neural tube closure	5/261	112/21351	0.0122231341990592	0.262960852694604	0.242648973358431	ENSMUSG00000016028/ENSMUSG00000020580/ENSMUSG00000017009/ENSMUSG00000037992/ENSMUSG00000035247	5
BP	GO:0030213	hyaluronan biosynthetic process	2/261	14/21351	0.0122955879984933	0.262960852694604	0.242648973358431	ENSMUSG00000028163/ENSMUSG00000034165	2
BP	GO:0036376	sodium ion export across plasma membrane	2/261	14/21351	0.0122955879984933	0.262960852694604	0.242648973358431	ENSMUSG00000032412/ENSMUSG00000040907	2
BP	GO:2000035	regulation of stem cell division	2/261	14/21351	0.0122955879984933	0.262960852694604	0.242648973358431	ENSMUSG00000014039/ENSMUSG00000006389	2
BP	GO:0099173	postsynapse organization	7/261	202/21351	0.0123475788991961	0.262960852694604	0.242648973358431	ENSMUSG00000001507/ENSMUSG00000042589/ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000040479/ENSMUSG00000063506/ENSMUSG00000048895	7
BP	GO:0060606	tube closure	5/261	113/21351	0.0126650952362488	0.267875438969427	0.247183942354186	ENSMUSG00000016028/ENSMUSG00000020580/ENSMUSG00000017009/ENSMUSG00000037992/ENSMUSG00000035247	5
BP	GO:0045601	regulation of endothelial cell differentiation	3/261	40/21351	0.0127855396172063	0.268583308421313	0.247837133861636	ENSMUSG00000033933/ENSMUSG00000020580/ENSMUSG00000090698	3
BP	GO:0051216	cartilage development	7/261	204/21351	0.0129773062886714	0.270698184385611	0.249788650508539	ENSMUSG00000034612/ENSMUSG00000046985/ENSMUSG00000030732/ENSMUSG00000035011/ENSMUSG00000005124/ENSMUSG00000037992/ENSMUSG00000034161	7
BP	GO:0031589	cell-substrate adhesion	10/261	358/21351	0.0130615380419223	0.270698184385611	0.249788650508539	ENSMUSG00000006386/ENSMUSG00000024789/ENSMUSG00000001507/ENSMUSG00000074570/ENSMUSG00000068220/ENSMUSG00000040690/ENSMUSG00000017009/ENSMUSG00000045038/ENSMUSG00000027111/ENSMUSG00000069255	10
BP	GO:0010769	regulation of cell morphogenesis involved in differentiation	5/261	115/21351	0.0135812144533756	0.271625154979422	0.250644019133247	ENSMUSG00000037062/ENSMUSG00000025423/ENSMUSG00000042589/ENSMUSG00000074570/ENSMUSG00000006389	5
BP	GO:0043551	regulation of phosphatidylinositol 3-kinase activity	3/261	41/21351	0.0136726467617463	0.271625154979422	0.250644019133247	ENSMUSG00000006386/ENSMUSG00000009621/ENSMUSG00000037062	3
BP	GO:0043491	protein kinase B signaling	7/261	207/21351	0.0139647454650073	0.271625154979422	0.250644019133247	ENSMUSG00000006386/ENSMUSG00000026447/ENSMUSG00000032584/ENSMUSG00000027665/ENSMUSG00000074570/ENSMUSG00000037992/ENSMUSG00000003068	7
BP	GO:0006740	NADPH regeneration	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000031807/ENSMUSG00000016194	2
BP	GO:0030007	cellular potassium ion homeostasis	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000032412/ENSMUSG00000040907	2
BP	GO:0046541	saliva secretion	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000054342/ENSMUSG00000020872	2
BP	GO:0051764	actin crosslink formation	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000069662/ENSMUSG00000030498	2
BP	GO:0060396	growth hormone receptor signaling pathway	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000020027/ENSMUSG00000024789	2
BP	GO:0071378	cellular response to growth hormone stimulus	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000020027/ENSMUSG00000024789	2
BP	GO:0099527	postsynapse to nucleus signaling pathway	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000024789/ENSMUSG00000034686	2
BP	GO:2000811	negative regulation of anoikis	2/261	15/21351	0.014073842226913	0.271625154979422	0.250644019133247	ENSMUSG00000007659/ENSMUSG00000027665	2
BP	GO:0018209	peptidyl-serine modification	10/261	364/21351	0.0145172087898649	0.274793505477814	0.253567636804078	ENSMUSG00000006386/ENSMUSG00000003345/ENSMUSG00000041997/ENSMUSG00000027665/ENSMUSG00000059013/ENSMUSG00000000420/ENSMUSG00000020580/ENSMUSG00000032577/ENSMUSG00000045038/ENSMUSG00000048895	10
BP	GO:0051897	positive regulation of protein kinase B signaling	5/261	117/21351	0.0145409837858381	0.274793505477814	0.253567636804078	ENSMUSG00000006386/ENSMUSG00000032584/ENSMUSG00000027665/ENSMUSG00000074570/ENSMUSG00000037992	5
BP	GO:0010762	regulation of fibroblast migration	3/261	42/21351	0.014593955601801	0.274793505477814	0.253567636804078	ENSMUSG00000017009/ENSMUSG00000045038/ENSMUSG00000030168	3
BP	GO:0097009	energy homeostasis	3/261	42/21351	0.014593955601801	0.274793505477814	0.253567636804078	ENSMUSG00000030527/ENSMUSG00000027665/ENSMUSG00000042010	3
BP	GO:0045787	positive regulation of cell cycle	10/261	365/21351	0.0147711583455287	0.276444466490864	0.255091072672064	ENSMUSG00000020167/ENSMUSG00000024068/ENSMUSG00000034165/ENSMUSG00000005718/ENSMUSG00000020580/ENSMUSG00000037992/ENSMUSG00000009555/ENSMUSG00000045038/ENSMUSG00000028156/ENSMUSG00000048895	10
BP	GO:1990778	protein localization to cell periphery	10/261	366/21351	0.0150284138611629	0.279564710863078	0.257970300077159	ENSMUSG00000006574/ENSMUSG00000007659/ENSMUSG00000032412/ENSMUSG00000001507/ENSMUSG00000034353/ENSMUSG00000020580/ENSMUSG00000020903/ENSMUSG00000001763/ENSMUSG00000050556/ENSMUSG00000026514	10
BP	GO:0051302	regulation of cell division	6/261	163/21351	0.0152432872403354	0.279777593737742	0.258166739244637	ENSMUSG00000014039/ENSMUSG00000037062/ENSMUSG00000007659/ENSMUSG00000024068/ENSMUSG00000006389/ENSMUSG00000045038	6
BP	GO:0071383	cellular response to steroid hormone stimulus	6/261	163/21351	0.0152432872403354	0.279777593737742	0.258166739244637	ENSMUSG00000024789/ENSMUSG00000025423/ENSMUSG00000005718/ENSMUSG00000018501/ENSMUSG00000035011/ENSMUSG00000028156	6
BP	GO:0014020	primary neural tube formation	5/261	119/21351	0.0155452431566961	0.279777593737742	0.258166739244637	ENSMUSG00000016028/ENSMUSG00000020580/ENSMUSG00000017009/ENSMUSG00000037992/ENSMUSG00000035247	5
BP	GO:0009755	hormone-mediated signaling pathway	6/261	164/21351	0.0156655731573849	0.279777593737742	0.258166739244637	ENSMUSG00000024789/ENSMUSG00000025423/ENSMUSG00000018501/ENSMUSG00000035011/ENSMUSG00000037992/ENSMUSG00000030168	6
BP	GO:0010224	response to UV-B	2/261	16/21351	0.0159559863079634	0.279777593737742	0.258166739244637	ENSMUSG00000030094/ENSMUSG00000003068	2
BP	GO:0030322	stabilization of membrane potential	2/261	16/21351	0.0159559863079634	0.279777593737742	0.258166739244637	ENSMUSG00000054342/ENSMUSG00000050138	2
BP	GO:0035235	ionotropic glutamate receptor signaling pathway	2/261	16/21351	0.0159559863079634	0.279777593737742	0.258166739244637	ENSMUSG00000040907/ENSMUSG00000048895	2
BP	GO:0090148	membrane fission	2/261	16/21351	0.0159559863079634	0.279777593737742	0.258166739244637	ENSMUSG00000037062/ENSMUSG00000024068	2
BP	GO:1900037	regulation of cellular response to hypoxia	2/261	16/21351	0.0159559863079634	0.279777593737742	0.258166739244637	ENSMUSG00000033933/ENSMUSG00000020580	2
BP	GO:1901890	positive regulation of cell junction assembly	5/261	120/21351	0.0160643111404606	0.279777593737742	0.258166739244637	ENSMUSG00000006386/ENSMUSG00000028782/ENSMUSG00000042589/ENSMUSG00000040690/ENSMUSG00000017009	5
BP	GO:0018108	peptidyl-tyrosine phosphorylation	9/261	316/21351	0.0161339686597505	0.279777593737742	0.258166739244637	ENSMUSG00000006386/ENSMUSG00000024789/ENSMUSG00000074695/ENSMUSG00000000791/ENSMUSG00000074570/ENSMUSG00000003068/ENSMUSG00000045038/ENSMUSG00000003283/ENSMUSG00000069255	9
BP	GO:0010675	regulation of cellular carbohydrate metabolic process	6/261	166/21351	0.0165343254621229	0.279777593737742	0.258166739244637	ENSMUSG00000006574/ENSMUSG00000016194/ENSMUSG00000018501/ENSMUSG00000042010/ENSMUSG00000003068/ENSMUSG00000045038	6
BP	GO:0006024	glycosaminoglycan biosynthetic process	3/261	44/21351	0.0165397609995757	0.279777593737742	0.258166739244637	ENSMUSG00000034612/ENSMUSG00000028163/ENSMUSG00000034165	3
BP	GO:0070232	regulation of T cell apoptotic process	3/261	44/21351	0.0165397609995757	0.279777593737742	0.258166739244637	ENSMUSG00000033933/ENSMUSG00000052085/ENSMUSG00000041837	3
BP	GO:0071385	cellular response to glucocorticoid stimulus	3/261	44/21351	0.0165397609995757	0.279777593737742	0.258166739244637	ENSMUSG00000024789/ENSMUSG00000005718/ENSMUSG00000028156	3
BP	GO:0032465	regulation of cytokinesis	4/261	80/21351	0.0167234524134626	0.279777593737742	0.258166739244637	ENSMUSG00000037062/ENSMUSG00000007659/ENSMUSG00000024068/ENSMUSG00000045038	4
BP	GO:0018212	peptidyl-tyrosine modification	9/261	319/21351	0.0170479143778784	0.279777593737742	0.258166739244637	ENSMUSG00000006386/ENSMUSG00000024789/ENSMUSG00000074695/ENSMUSG00000000791/ENSMUSG00000074570/ENSMUSG00000003068/ENSMUSG00000045038/ENSMUSG00000003283/ENSMUSG00000069255	9
BP	GO:0008154	actin polymerization or depolymerization	7/261	216/21351	0.017248780408774	0.279777593737742	0.258166739244637	ENSMUSG00000102805/ENSMUSG00000024381/ENSMUSG00000027665/ENSMUSG00000030691/ENSMUSG00000024236/ENSMUSG00000031827/ENSMUSG00000045038	7
